name,created_at,updated_at,midpoint_fom_20220315,baseline_fom_20220315,skylab_uuid
1650194789_shape_20220417_10.54.33_5c6b,2022-04-17T11:28:46.993908,2022-05-25T19:07:22.121589,-10.479153403074182,-10.149462338924822,6dc198ee-7746-4ff4-b6ee-324065d21ebd
1647767382_shape_20220320_08.21.36_5c6b,2022-03-20T09:13:33.885320,2022-05-25T19:07:27.103582,-27.338386619784032,-18.117283291318834,6decf923-4345-461a-a9f3-89ded1d692ca
1649955659_shape_20220414_16.30.36_5c6b,2022-04-14T17:04:06.820878,2022-05-25T19:07:31.973852,-22.245742467214278,-16.6002614771694,6e29b781-04e9-4622-a99a-2de65bd0df8b
1643865286_shape_20220203_04.36.36_5c6b,2022-02-03T05:19:03.107149,2022-05-25T19:07:37.179721,-70.98778099563829,-62.4489735233425,6e6d03e1-b8a5-4aa6-9642-61f159f390dd
1643778424_shape_20220202_04.27.37_5c6b,2022-02-02T05:11:11.634583,2022-05-25T19:07:42.551230,-50.77558622942568,-43.80863431526491,6e71629f-bbc9-431f-98b5-a469e8088e46
1650169559_shape_20220417_03.56.20_5c6b,2022-04-17T04:28:16.972136,2022-05-25T19:07:48.275579,-24.385309832918356,-22.354684413952388,6ee0b512-275c-474e-a9a2-7ff52c7ba493
1646216120_shape_20220302_09.48.29_5c6b,2022-03-02T10:17:47.588319,2022-05-25T19:07:53.857145,-18.388548297524625,-1.1083999755476093,6ee8f3bd-30d5-48e0-bcc0-0c9addf0b22b
1646117044_shape_20220301_05.58.27_5c6b,2022-03-01T06:46:32.603861,2022-05-25T19:07:58.702875,-27.369722385945305,-2.2071082372275077,6f06c429-1fff-42ee-9fbd-aa4c9874968a
1652062769_shape_20220509_01.48.39_5c6b,2022-05-09T02:22:18.955534,2022-05-25T19:08:03.789369,-13.83861191076565,-11.504027787552374,6f4bc5e3-7d76-4ab2-aa2c-12a62858d01d
1649649823_shape_20220411_03.29.13_5c6b,2022-04-11T04:06:05.909992,2022-05-25T19:08:09.735369,-11.600810886862774,-10.41764232673176,6f5a5af9-aa72-49e7-9141-bef80e8b3e92
1652037741_shape_20220508_18.49.01_5c6b,2022-05-08T19:25:09.243136,2022-05-25T19:08:14.951728,-10.444853466029246,-11.302784761470598,6f80a0ec-f90a-4aa0-93b1-47a8473733fd
1645831311_shape_20220225_22.53.49_5c6b,2022-02-25T23:24:17.858120,2022-05-25T19:08:19.979818,-27.825213000009605,-2.249130314412257,6fafe856-5b74-4714-a298-b25410534e62
1649452432_shape_20220408_20.42.18_5c6b,2022-04-08T21:16:21.059192,2022-05-25T19:08:24.750146,-5.333899960184516,-5.058976781698749,6fbacbdf-3abc-4e02-a320-aaa8a45c0bf3
1651270951_shape_20220429_21.46.04_5c6b,2022-04-29T22:25:03.516158,2022-05-25T19:08:33.100237,-10.823324071521547,-10.611951575122863,6fda1d42-9f63-48b4-a3ad-0d7128fc45c7
1650985130_shape_20220426_14.25.29_5c6b,2022-04-26T15:01:12.884054,2022-05-25T19:08:38.786286,-10.745828117763988,-11.195351913736284,702c6268-3c16-4f17-857e-9dd537cf7bf0
1646210694_shape_20220302_08.17.35_5c6b,2022-03-02T08:47:22.157826,2022-05-25T19:08:43.686258,-19.858228230614348,-2.47588437324466,707c5b0b-40ed-4756-b450-b6ce4af8c33a
1649698913_shape_20220411_17.11.12_5c6b,2022-04-11T17:44:15.847982,2022-05-25T19:08:49.349967,-3.504817055830917,-3.8055868499207754,70af21c8-1ba0-4e71-81d0-4548fe5e2c6b
1651452432_shape_20220502_00.15.09_5c6b,2022-05-02T00:49:46.720948,2022-05-25T19:08:54.354698,-10.522456309032568,-11.754822333045999,70b179e5-31c3-4e1f-9c0a-35c53b469d8e
1645786099_shape_20220225_10.21.09_5c6b,2022-02-25T10:50:48.772831,2022-05-25T19:08:59.611380,-27.80398117260857,-2.115760196367109,70fbd650-309d-4ece-99a8-d2037fbddfb0
1645806216_shape_20220225_15.56.34_5c6b,2022-02-25T16:26:19.048744,2022-05-25T19:09:05.302828,-28.045937079701364,-2.1328211455463473,710768d6-fbf7-4943-bae6-4ab08f90124a
1643288362_shape_20220127_12.18.31_5c6b,2022-01-27T13:03:26.173978,2022-05-25T19:09:10.667376,-76.41329315509942,-63.596060714098115,7122f5eb-4750-4d55-a86e-fb28c436976d
1643138055_shape_20220125_18.30.38_5c6b,2022-01-25T19:18:22.137111,2022-05-25T19:09:16.136875,-145.55468275141246,-134.0010174773331,713d3130-8c1c-4b90-a315-7a0b44c796ef
1642865257_shape_20220116_11.07.54_5c6b,2022-01-22T15:30:01.207581,2022-05-25T19:09:21.134106,-26.44592213362484,-4.016315121540864,7194c59e-22f7-4eb6-bafb-97907dd00196
1649880698_shape_20220413_19.39.19_5c6b,2022-04-13T20:13:59.559169,2022-05-25T19:09:26.433786,-11.708658189973363,-12.09404947768554,72884e60-85f8-4fff-8442-4282e99e8e66
1651370854_shape_20220501_01.34.43_5c6b,2022-05-01T02:10:07.847795,2022-05-25T19:09:31.716649,-9.422063856774754,-10.449471539240976,728d461f-f9f8-467f-911e-15a211c68252
1643343963_shape_20220128_03.45.28_5c6b,2022-01-28T04:29:54.336993,2022-05-25T19:09:36.723186,-41.224878133181726,-30.909697805198192,72d07d96-494c-473d-9b00-ae077b4cde7a
1649877314_shape_20220413_18.43.47_5c6b,2022-04-13T19:17:34.173682,2022-05-25T19:09:42.067803,-12.524258854730363,-13.966487990647646,73423063-7eaa-46a5-8b5b-493b86cb9154
1648211471_shape_20220325_11.39.43_5c6b,2022-03-25T12:35:07.539631,2022-05-25T19:09:47.431729,-27.72118861609391,-10.330415263641225,73615a9c-75f4-4a01-9c42-bd0c3e6c494d
1652047094_shape_20220508_21.24.51_5c6b,2022-05-08T22:01:05.333575,2022-05-25T19:09:52.864342,-9.428697893234945,-10.01847526370636,7372e242-fa6b-473c-acfd-f671ce912409
1651472060_shape_20220502_05.43.04_5c6b,2022-05-02T06:16:57.744564,2022-05-25T19:09:58.009345,-11.087083381494434,-8.218277887313226,7391d80c-a2c3-4d12-bd73-d5b23840b0a8
1643113601_shape_20220125_11.49.06_5c6b,2022-01-25T12:30:57.608341,2022-05-25T19:10:04.264776,-50.53129948810754,-40.822408863698854,7428407c-9844-4e39-b426-65293e618f0d
1646148798_shape_20220301_15.06.54_5c6b,2022-03-01T15:35:44.252347,2022-05-25T19:10:09.534055,-26.695238739139658,-1.9427242316733726,7440ba19-4236-4431-9785-ecf9205a7ff8
1647619901_shape_20220318_15.21.24_5c6b,2022-03-18T16:15:33.656736,2022-05-25T19:10:14.737138,-45.09962523587099,-35.138442315011886,749f507a-5dd0-475b-9ec3-1c25990e6d41
1649600349_shape_20220410_13.47.16_5c6b,2022-04-10T14:21:32.040503,2022-05-25T19:10:19.739420,-10.820118409189325,-11.110273008805182,74c13d98-8b62-4b24-84a8-611b1ae80d01
1651232712_shape_20220429_11.12.40_5c6b,2022-04-29T11:47:43.034707,2022-05-25T19:10:24.757308,-9.279741095359366,-10.49972742279759,74cf1afb-ffe9-49f7-8355-f0b0044ea3db
1649933137_shape_20220414_10.15.13_5c6b,2022-04-14T10:47:55.638024,2022-05-25T19:10:29.951042,-13.462069992646661,-14.429099516098038,74f11271-5468-41e6-9957-47a0ca0166f2
1647475197_shape_20220316_23.13.11_5c6b,2022-03-17T00:03:50.838699,2022-05-25T19:10:34.992864,-28.83149602122502,-16.479970544446857,7537b749-c2cf-4927-9ae0-2d9aa3ec2533
1651034101_shape_20220427_01.31.39_5c6b,2022-04-27T04:37:24.394636,2022-05-25T19:10:40.595834,-5.577362067226216,-4.911793963526967,7598c144-48a5-4faa-980c-6a5fcdc0507e
1643882506_shape_20220203_09.24.25_5c6b,2022-02-03T10:06:01.619110,2022-05-25T19:10:45.637010,-32.91529170904329,-20.023499810446012,75efaf39-722c-41db-8a43-969f3e86cf0c
1643222671_shape_20220126_18.04.33_5c6b,2022-01-26T18:49:03.336915,2022-05-25T19:10:51.045725,-77.60253544324767,-66.14116150921514,760e42fb-5814-4e9b-a9a1-779e18870dd8
1648247328_shape_20220325_20.27.45_5c6b,2022-03-25T22:32:40.592993,2022-05-25T19:10:56.011572,-22.339544288266428,-2.8593135154644207,76a72102-ed1b-43b3-b173-559ca1bc2d97
1649178696_shape_20220405_16.33.54_5c6b,2022-04-05T17:14:03.403944,2022-05-25T19:11:01.503170,-16.013332262627983,-10.85969468959433,76c1af35-11cf-4dc7-8936-8efaa27dbb57
1646120799_shape_20220301_07.19.09_5c6b,2022-03-01T07:49:05.390555,2022-05-25T19:11:06.832287,-28.649062610405377,-2.578611613981656,76cbe223-3943-4ba0-b63e-ebcb1b6399c8
1652034490_shape_20220508_17.57.11_5c6b,2022-05-08T18:31:01.311411,2022-05-25T19:11:11.537521,-13.416509865214453,-14.447998824863795,77083d70-2612-4cda-9f44-4df3539fa422
1648522564_shape_20220329_02.07.11_5c6b,2022-03-29T03:00:00.510677,2022-05-25T19:11:16.729910,-22.465194836881082,-10.883728721053037,7724f7d9-6958-4adf-9c80-295da6f78512
1643792469_shape_20220202_08.21.40_5c6b,2022-02-02T09:05:18.840565,2022-05-25T19:11:21.563130,-30.102966198266653,-12.603797939143266,778debac-6959-4c11-bf00-a14f5f0f4549
1643124178_shape_20220125_14.44.11_5c6b,2022-01-25T15:27:03.725448,2022-05-25T19:11:26.274210,-30.47179571601842,-13.051671243095091,779c4199-9442-4439-8819-7e4fc5933926
1648434028_shape_20220328_01.18.22_5c6b,2022-03-28T02:24:23.942376,2022-05-25T19:11:31.583230,-69.56227081372639,-60.835078532321454,77fc3176-b72e-46f1-88bf-f0ed387acdb7
1643065511_shape_20220115_16.05.05_5c6b,2022-01-24T23:07:30.518224,2022-05-25T19:11:36.427568,-142.94391924736826,-133.90172019325792,785af7d9-66b6-40bd-8d60-01f4f15007f8
1643305733_shape_20220127_17.09.21_5c6b,2022-01-27T17:53:19.622336,2022-05-25T19:11:41.755989,-59.51308628373026,-51.21388263812386,78e126f7-6b15-45a9-b11e-6123aae57bdc
1649283965_shape_20220406_21.55.25_5c6b,2022-04-06T22:28:26.982650,2022-05-25T19:11:47.445397,-22.808540300572854,-12.428323262440436,78e5c46d-7835-492f-9a65-f9aeb70e6e6b
1650006542_shape_20220415_06.38.08_5c6b,2022-04-15T07:11:19.671768,2022-05-25T19:11:52.814783,-11.586942227095827,-10.715608311829916,78e6749d-7bc7-4ed9-8157-12ee02063258
1647388929_shape_20220315_20.43.41_5c6b,2022-03-16T00:05:59.599523,2022-05-25T19:11:58.281061,-28.041448986365243,-11.79650784217543,78f30d27-90ba-474b-9cfa-1c790ee484df
1642760499_shape_20211130_11.22.02_5c6b,2022-01-21T10:24:07.686792,2022-05-25T19:12:03.582839,-31.313340956059502,-21.147153479697266,79a44261-34fb-4eae-947f-928d55b7ea53
1650953493_shape_20220426_05.40.41_5c6b,2022-04-26T06:13:44.756093,2022-05-25T19:12:09.206257,-10.119120546026902,-8.86669019201638,79f02b14-775c-4cfa-ab2f-62281c080a98
1643844733_shape_20220202_22.55.07_5c6b,2022-02-02T23:36:30.278779,2022-05-25T19:12:15.342940,-76.05651747128475,-64.85995046516499,7a12ede4-9d19-438d-85c3-1073ba66fd3a
1649752784_shape_20220412_08.05.59_5c6b,2022-04-12T08:42:04.781005,2022-05-25T19:12:20.683671,-9.945170076092259,-8.982636995618483,7a1d448f-e76c-4e86-9d26-9cb228f9ba35
1648363448_shape_20220327_03.35.18_5c6b,2022-03-27T06:47:56.303856,2022-05-25T19:12:26.914608,-35.08248793023101,-25.233466790032534,7a8feeef-a217-430e-b756-d57f9fdf2cfc
1651087746_shape_20220427_18.58.17_5c6b,2022-04-27T19:31:33.028808,2022-05-25T19:12:31.792595,-9.89091297398173,-9.88376392960619,7abafa22-3931-45c2-b089-bd434e2c4e70
1649652907_shape_20220411_04.25.43_5c6b,2022-04-11T04:57:26.041742,2022-05-25T19:12:36.722482,-5.475735712155003,-5.862950339521411,7ac1bd81-fdc4-4835-bbd9-433ccc0406dd
1648555919_shape_20220329_10.09.30_5c6b,2022-03-29T12:15:48.463344,2022-05-25T19:12:42.410960,-24.98010996405024,-4.880176689641249,7b3412a7-0fbb-4128-8f88-0e6d27baac15
1643688330_shape_20220201_03.24.56_5c6b,2022-02-01T04:09:28.832840,2022-05-25T19:12:49.104605,-68.2658916712101,-55.64020239002465,7b3d9dfd-9b57-4675-9908-e1b505f8f894
1648369727_shape_20220327_07.25.25_5c6b,2022-03-27T08:32:38.087663,2022-05-25T19:12:53.869029,-38.312653166786276,-26.07243170238678,7b3fda43-0ee5-49ef-89ef-4071de52cfdc
1649623507_shape_20220410_20.13.43_5c6b,2022-04-10T20:47:28.752373,2022-05-25T19:13:02.109490,-5.551862432215064,-5.7489153113462965,7b468a77-3738-42f9-853f-9b575f158130
1643726232_shape_20220201_13.56.42_5c6b,2022-02-01T14:42:07.607528,2022-05-25T19:13:07.796296,-59.668190801567626,-50.98421672742544,7bb3e98f-21fc-4f5b-b4e6-0eff8e5681e8
1650019439_shape_20220415_10.11.41_5c6b,2022-04-15T10:46:17.415091,2022-05-25T19:13:12.942100,-10.965742134611363,-11.289679243380746,7cdf5cdf-8779-4f70-99ad-3ff44b7fe7ab
1647744816_shape_20220320_00.35.35_5c6b,2022-03-20T02:57:20.017076,2022-05-25T19:13:18.232355,-22.249886635710915,-2.8143241692152383,7cef70ce-91c4-4dcc-9eec-11fff63e083a
1649782693_shape_20220412_16.27.23_5c6b,2022-04-12T17:00:34.295529,2022-05-25T19:13:23.477936,-13.36729446614624,-9.105930148010978,7d2947cb-5253-4419-af72-1dfb66bcf93a
1650947353_shape_20220426_03.59.06_5c6b,2022-04-26T04:31:33.521740,2022-05-25T19:13:28.361977,-8.959685707986695,-7.198460235315009,7ddf2464-8f84-4d05-8282-74812b9e9d9f
1651134666_shape_20220428_07.59.04_5c6b,2022-04-28T08:33:38.822570,2022-05-25T19:13:33.464853,-10.960049677778514,-11.838666592242589,7e7dd524-5442-4310-b08f-e31c17be05d9
1651412812_shape_20220501_13.15.48_5c6b,2022-05-01T13:49:25.717366,2022-05-25T19:13:39.015509,-4.782322592795092,-1.0299328420402576,7f4c4b11-f8b8-4b3f-a800-0b4a246fe581
1650082612_shape_20220416_03.42.11_5c6b,2022-04-16T04:19:08.478866,2022-05-25T19:13:44.478083,-10.269354674091112,-10.23045160404444,7f6121a8-78c6-47b0-a8f5-1bc8cce9fe7e
1647470228_shape_20220316_20.00.28_5c6b,2022-03-16T22:40:56.344728,2022-05-25T19:13:49.837717,-136.19705904383903,-125.48207558977451,7faa2cd8-bae6-4e98-bca8-c2d82921a6c0
1646182099_shape_20220302_00.21.08_5c6b,2022-03-02T00:50:48.220203,2022-05-25T19:13:54.956399,-27.351888259577706,-1.98122928708172,7fb41027-57d1-4185-8c4a-4fa4251bd85a
1649656047_shape_20220411_05.17.27_5c6b,2022-04-11T05:49:48.304007,2022-05-25T19:14:00.190526,-18.925544126687576,-21.32643239185628,7fe64144-9689-4632-aa97-3aa7ce000f24
1643691590_shape_20220201_04.22.35_5c6b,2022-02-01T05:04:09.662216,2022-05-25T19:14:05.641300,-73.61269331000614,-61.22038437587537,7fe8ed2e-a76b-4ae1-96a0-82bf4ba932fe
1650066183_shape_20220415_23.12.06_5c6b,2022-04-15T23:45:29.741016,2022-05-25T19:14:10.764857,-14.858208040705168,-11.917545350794004,80491e21-222e-4618-b4e5-c2ef760493a9
1651373931_shape_20220501_02.29.14_5c6b,2022-05-01T03:01:28.126769,2022-05-25T19:14:15.863146,-14.730574395367302,-12.088851026916338,80fde927-48c1-4ef5-b56b-cdd8202021ee
1646094970_shape_20220301_00.09.25_5c6b,2022-03-01T00:38:37.745535,2022-05-25T19:14:20.777992,-28.559919476028707,-2.415093633314854,810388fb-66a1-4a62-973c-eedc627ac11d
1651604973_shape_20220503_18.38.29_5c6b,2022-05-03T19:12:14.546461,2022-05-25T19:14:26.167040,-9.252767112549076,-8.921585703397664,811b2963-05d6-455c-b837-8de0a74c41c9
1651361069_shape_20220430_22.52.39_5c6b,2022-04-30T23:27:05.131259,2022-05-25T19:14:31.996498,-9.460944625708665,-9.73956838719354,818fa34a-8f84-42ca-b914-b29b38a31821
1648226426_shape_20220325_15.56.55_5c6b,2022-03-25T16:44:26.648338,2022-05-25T19:14:37.272420,-15.693962903141097,0.14726716121845992,81bbe0cd-5d20-447e-a9d5-2c554bd8fd3c
1643855160_shape_20220203_01.48.24_5c6b,2022-02-03T02:30:25.461420,2022-05-25T19:14:42.997050,-131.77881019669792,-120.64654150763485,81d3980b-ecb1-4afc-9288-d3c7a45bef79
1652000016_shape_20220508_08.22.44_5c6b,2022-05-08T08:56:26.449763,2022-05-25T19:14:48.634324,-9.962808259951034,-11.189831741364445,81dc230f-a84a-4caa-8cd5-c125d2388167
1643896654_shape_20220203_13.17.48_5c6b,2022-02-03T14:02:33.932089,2022-05-25T19:14:53.749924,-55.346854871920975,-40.639134596053836,81e1e42c-1233-4295-83a7-479082023680
1643774989_shape_20220202_03.29.42_5c6b,2022-02-02T04:13:58.068747,2022-05-25T19:14:59.172867,-59.41901354205472,-47.779969255073944,81f544e1-5ec2-472b-ad14-f4dd1dcd66d3
1646178448_shape_20220301_23.21.49_5c6b,2022-03-01T23:49:56.937159,2022-05-25T19:15:04.832565,-28.786863412254714,-2.567311698266767,81fa21cc-760b-4372-82c1-bd3bbc56367c
1651459178_shape_20220502_02.04.30_5c6b,2022-05-02T02:42:13.941981,2022-05-25T19:15:09.993786,-10.307414968858021,-10.839788749569873,825cd2de-558d-4558-8932-a022689b5af3
1649367589_shape_20220407_21.07.38_5c6b,2022-04-07T21:42:07.845477,2022-05-25T19:15:14.993388,-16.905114747561452,-14.110966845053346,82a3bcd0-3193-4a34-bfff-03518242da17
1649870641_shape_20220413_16.49.56_5c6b,2022-04-13T17:26:18.185613,2022-05-25T19:15:20.196728,-11.606707672361045,-11.687222389993599,82b2c25e-eb8c-4fc3-b725-0fcc86ef6d44
1646154557_shape_20220301_16.43.05_5c6b,2022-03-01T17:11:59.237316,2022-05-25T19:15:25.626702,-27.859338414746578,-2.124892741125944,83d08711-ba93-45dc-a737-58c6c93f69ac
1649423476_shape_20220408_12.40.59_5c6b,2022-04-08T13:13:38.826585,2022-05-25T19:15:30.904134,-4.834513923477776,-5.175850317829203,83d3475d-eafa-4a61-ad15-5f7af908d1b4
1646214304_shape_20220302_09.18.25_5c6b,2022-03-02T09:47:29.144164,2022-05-25T19:15:35.861695,-18.712740409895765,-0.6090646929665805,83d8c55f-0610-4a2f-9b17-f5f516eb70fc
1650210392_shape_20220417_15.15.46_5c6b,2022-04-17T15:48:50.211181,2022-05-25T19:15:40.921965,-15.965377618453267,-15.585899532596638,8430930d-9d50-40cb-8254-2c2e230b4509
1649946055_shape_20220414_13.48.29_5c6b,2022-04-14T14:23:14.953632,2022-05-25T19:15:46.243238,-9.802337493830283,-11.14786800161164,8516f24b-58c5-46f7-82f7-4acc536f3d04
1651934120_shape_20220507_14.03.27_5c6b,2022-05-07T14:38:05.796690,2022-05-25T19:15:51.505526,-12.273681334078304,-10.201198847433885,855b1584-1997-44e3-ab2c-ba66117962e7
1649287289_shape_20220406_22.50.22_5c6b,2022-04-06T23:23:48.529661,2022-05-25T19:15:57.165191,-7.699071132578176,-4.913022308228699,85a0a53f-c36d-42f9-a5cf-c0bf1b295611
1642855765_shape_20220115_16.05.05_5c6b,2022-01-22T12:51:48.022403,2022-05-25T19:16:01.827592,-26.4367599433392,-4.029372170000874,85abfe89-06e6-4e3e-b99c-439f34424bac
1650029657_shape_20220415_12.59.44_5c6b,2022-04-15T13:36:36.373396,2022-05-25T19:16:07.178544,-8.256528492660687,-2.7673800497535233,85e0a807-0c60-451f-a7ef-88d38433a542
1647504707_shape_20220317_07.22.51_5c6b,2022-03-17T08:15:46.196350,2022-05-25T19:16:12.571753,-19.71160968480718,-14.811792714272613,85ea3c3a-1c04-4b43-9309-639ab33d3bdf
1651488476_shape_20220502_10.13.36_5c6b,2022-05-02T10:50:33.993505,2022-05-25T19:16:17.512348,-10.06599256087169,-11.014400365314161,85f13466-63cb-4c7b-a639-fe5cc391a11e
1649636731_shape_20220410_23.47.41_5c6b,2022-04-11T00:27:52.007559,2022-05-25T19:16:22.466884,-10.244712385667379,-11.268807553819682,862df1f3-97ef-4ab9-8937-fcc35334b2f8
1651409637_shape_20220501_12.21.56_5c6b,2022-05-01T12:56:32.438128,2022-05-25T19:16:28.025375,-13.184761427083664,-13.338441188009114,865555fb-7409-4d60-99b4-67faf5b8362a
1649587064_shape_20220410_10.07.15_5c6b,2022-04-10T10:40:06.820424,2022-05-25T19:16:34.585482,-3.965976024144085,-2.156084983842453,86879286-29c3-4d44-9d77-460e337c2442
1643246859_shape_20220127_00.48.25_5c6b,2022-01-27T01:31:36.934497,2022-05-25T19:16:39.957173,-66.37494217791608,-56.47832010136263,876418fa-6039-4a32-ba1b-3c8e2f057061
1646118945_shape_20220301_06.47.29_5c6b,2022-03-01T07:18:11.750642,2022-05-25T19:16:45.149100,-29.15293464510619,-2.802128653642696,8774124b-444b-47f2-8f3d-0801f67cdbd2
1643096556_shape_20220125_07.02.39_5c6b,2022-01-25T07:46:25.470788,2022-05-25T19:16:50.480661,-76.51907704889244,-66.56591651239043,87d03a8e-322a-4b57-8405-86d51b29f9ae
1648461201_shape_20220328_08.12.19_5c6b,2022-03-28T09:57:08.651519,2022-05-25T19:16:55.946495,-22.24879251369179,-2.461620041557608,87d3befe-9a97-4889-ac77-cc9a40e76700
1652015484_shape_20220508_12.37.39_5c6b,2022-05-08T13:14:11.245406,2022-05-25T19:17:01.221560,-9.803091479647197,-11.31945911820553,880512c4-dcbe-476b-8ac5-1924b95cafb4
1649404195_shape_20220408_07.18.05_5c6b,2022-04-08T07:52:12.502994,2022-05-25T19:17:06.490299,-13.403675127054553,-8.074964033746129,881b1a8d-2925-4504-aa5b-90b5f455182e
1648279547_shape_20220326_04.59.43_5c6b,2022-03-26T07:29:38.412428,2022-05-25T19:17:11.802206,-23.05012672914554,-3.835288371022763,882aeac1-1829-4250-a5a7-8619987b639b
1645773170_shape_20220225_06.45.18_5c6b,2022-02-25T07:15:15.836749,2022-05-25T19:17:16.846294,-28.1964152265637,-2.026601315099081,884b591a-3962-424e-a1c4-be296203af35
1649722320_shape_20220411_23.37.56_5c6b,2022-04-12T00:14:19.264327,2022-05-25T19:17:21.923265,-11.50712070031442,-5.206250061077458,88c5b014-f857-4c8b-a1aa-0c1e850cf757
1649433059_shape_20220408_15.20.09_5c6b,2022-04-08T15:53:20.478019,2022-05-25T19:17:29.971795,-8.440503498788054,-0.7337377246867967,88ec3c24-53cd-4b3e-9f92-3f4b88cdb7d2
1651059166_shape_20220427_11.02.02_5c6b,2022-04-27T11:35:14.120763,2022-05-25T19:17:35.339441,-13.54655783580326,-10.39346934207274,89773a06-dc03-4863-8d12-84840f22a1ef
1643757782_shape_20220201_22.41.54_5c6b,2022-02-01T23:27:13.165408,2022-05-25T19:21:32.264181,-34.67954837557722,-23.993413173933416,8990b4fb-4014-4a1c-bc07-437afeedffdc
1643837791_shape_20220202_20.56.08_5c6b,2022-02-02T21:41:10.737051,2022-05-25T19:21:37.445451,-69.78188123549327,-56.537817920791696,89eae29d-1434-47f0-84b0-eee26f55e20c
1649792972_shape_20220412_19.17.40_5c6b,2022-04-12T19:51:50.018213,2022-05-25T19:21:42.735731,-10.350232441652167,-11.453477764985823,8acd2f1e-512e-472b-9075-deaadb222fea
1648421473_shape_20220327_22.01.53_5c6b,2022-03-27T22:55:11.486326,2022-05-25T19:21:48.381684,-33.79459191997648,-21.443840825679317,8ae598e8-5867-4399-a103-c94a37efbddf
1649772911_shape_20220412_13.43.55_5c6b,2022-04-12T14:17:31.682005,2022-05-25T19:21:54.138743,-13.618389607715239,-13.673278576338955,8b742cbc-d5bc-4391-b2d2-d3bf8133e369
1651598595_shape_20220503_16.49.29_5c6b,2022-05-03T17:25:53.574411,2022-05-25T19:21:59.375902,-9.455917484361919,-10.82060846640173,8bffb454-6b32-4db3-821c-8321b87c14b1
1643195390_shape_20220126_10.31.06_5c6b,2022-01-26T11:13:40.309014,2022-05-25T19:22:04.435880,-29.54245986183198,-8.440998022706864,8c05490e-cf03-432f-9771-6980440f50fd
1651380458_shape_20220501_04.14.29_5c6b,2022-05-01T04:50:11.873263,2022-05-25T19:22:10.020376,-10.186478729671242,-9.431776096969871,8c2c23c0-a4a3-453d-9ca7-d4d7ae750e8e
1649563597_shape_20220410_03.28.37_5c6b,2022-04-10T04:08:58.925439,2022-05-25T19:22:15.478715,-6.43322565605428,-3.2453346907708664,8d187f55-40bb-4afb-bc13-85432c76a116
1649364299_shape_20220407_20.09.07_5c6b,2022-04-07T20:47:15.788155,2022-05-25T19:22:20.629938,-37.48302883917748,-28.084826283715646,8d4a9249-8294-44ee-a1c4-69e37dafc139
1643060695_shape_20220114_19.46.04_5c6b,2022-01-24T21:47:19.627396,2022-05-25T19:22:25.986005,-38.74623304484133,-28.6394714460561,8d557439-c221-4543-8e15-ac141f715e09
1646112282_shape_20220301_04.58.35_5c6b,2022-03-01T05:27:08.721698,2022-05-25T19:22:30.880912,-27.98077973923949,-2.083678273919935,8de206c5-85c2-43ad-93b5-7301739f37d2
1651322263_shape_20220430_12.04.26_5c6b,2022-04-30T12:40:16.593289,2022-05-25T19:22:36.546285,-10.430769009411241,-11.848613964561112,8e203285-559d-4eb7-ac95-ea83ded7f5d7
1651223367_shape_20220429_08.38.55_5c6b,2022-04-29T09:11:57.858633,2022-05-25T19:22:41.604074,-16.590403623399116,-14.790035280901282,8e8a6d5a-a861-4c4d-9a2d-f2d6b80ea4b3
1643938672_shape_20220204_00.57.28_5c6b,2022-02-04T01:42:08.353739,2022-05-25T19:22:47.782390,-92.61759117826172,-85.61651258561561,8ea91e21-1eba-4a54-b4b5-16c0d33eceb2
1651075325_shape_20220427_15.30.00_5c6b,2022-04-27T16:04:40.230338,2022-05-25T19:22:52.771766,-10.991651760414118,-11.91027344900796,8eb0c724-973b-4fb2-9c3b-7917498767eb
1642846159_shape_20211215_18.36.48_5c6b,2022-01-22T10:11:44.531056,2022-05-25T19:22:57.793105,-298.0283884708344,-286.474723196755,8ec6f685-4714-4ecb-82d4-bed602b78922
1649617165_shape_20220410_18.28.11_5c6b,2022-04-10T19:01:46.239491,2022-05-25T19:23:03.124305,-9.373352028181257,-8.606760778730466,8f711e1f-c644-4130-85a1-31c9cf436f19
1650966122_shape_20220426_09.09.33_5c6b,2022-04-26T09:44:25.151003,2022-05-25T19:23:08.382101,-6.973938163949392,-0.9359971364022771,8fccc513-1abc-44bc-a787-357cffe94ba6
1643743762_shape_20220201_18.46.21_5c6b,2022-02-01T19:33:33.118610,2022-05-25T19:23:13.443665,-86.65602142981345,-76.21493944208072,906438ef-31c8-449e-b56a-d4583b9cc338
1643858618_shape_20220203_02.43.32_5c6b,2022-02-03T03:28:01.463319,2022-05-25T19:23:19.166723,-68.29572817442399,-60.8929869253053,908dcd22-3309-4da3-9014-c17fe3e97512
1651046546_shape_20220427_07.32.33_5c6b,2022-04-27T08:04:53.054102,2022-05-25T19:23:24.547834,-18.503052168559478,-16.870511222837152,90974cb7-8d63-4cfc-87ca-0eb75bfef772
1651328757_shape_20220430_13.53.41_5c6b,2022-04-30T14:28:30.310245,2022-05-25T19:23:30.991172,-11.954781348796942,-12.672651545470835,90d6a40c-4bea-4177-8ed4-ff0e45f1a2e8
1647550645_shape_20220317_20.06.37_5c6b,2022-03-17T21:01:27.811442,2022-05-25T19:23:36.265210,-38.669356567951354,-25.294433361512908,90dcc456-ed1d-4847-a911-1d11ced9315d
